28	H4	6040	304.43	33082.4	1079.42
28	H4	6040	304.75	33419.46	1080.83
28	H4	6040	305.07	33756.95	1082.23
28	H4	6040	305.39	34094.8	1083.64
28	H4	6040	305.71	34433.04	1085.05
28	H4	6040	306.03	34771.7	1086.46
28	H4	6040	306.35	35110.69	1087.87
28	H4	6040	306.67	35450.13	1089.28
28	H4	6040	306.99	35789.93	1090.69
28	H4	6040	307.31	36130.18	1092.38
28	H4	6040	307.63	36470.95	1094.25
28	H4	6040	307.95	36812.31	1096.12
28	H4	6040	308.27	37154.23	1097.98
28	H4	6040	308.58	37496.68	1099.85
28	H4	6040	308.9	37839.73	1101.72
28	H4	6040	309.22	38183.29	1103.59
28	H4	6040	309.54	38527.47	1105.46
28	H4	6040	309.86	38872.2	1107.33
28	H4	6040	310.18	39217.45	1109.2
28	H4	6040	310.5	39563.3	1111.07
28	H4	6040	310.82	39909.67	1112.93
28	H4	6040	311.14	40256.66	1114.8
28	H4	6040	311.46	40604.16	1116.67
28	H4	6040	311.78	40952.27	1118.54
28	H4	6040	312.1	41300.88	1120.41
28	H4	6040	312.42	41650.1	1122.28
28	H4	6040	312.74	41999.89	1124.15
28	H4	6040	313.06	42350.19	1126.02
28	H4	6040	313.38	42701.09	1127.88
28	H4	6040	313.7	43052.54	1129.75
28	H4	6040	314.02	43404.57	1131.62
28	H4	6040	314.34	43757.12	1133.49
29	H5	8730	252.86	0	0
29	H5	8730	253.18	7.72	29.56
29	H5	8730	253.5	18.79	39.67
29	H5	8730	253.81	32.44	46.26
29	H5	8730	254.13	48.17	52.86
29	H5	8730	254.45	66	59.45
29	H5	8730	254.77	85.95	66.27
29	H5	8730	255.09	108.06	73.09
29	H5	8730	255.41	132.32	79.92
29	H5	8730	255.72	158.75	86.74
29	H5	8730	256.04	192.17	122.54
29	H5	8730	256.36	232.9	132.97
29	H5	8730	256.68	276.57	142.19
29	H5	8730	257	323.54	157.59
29	H5	8730	257.31	378.05	183.71
29	H5	8730	257.63	438.75	199.63
29	H5	8730	257.95	505.04	219.42
29	H5	8730	258.27	577.61	234.42
29	H5	8730	258.59	653.71	246.44
29	H5	8730	258.9	733.99	262
29	H5	8730	259.22	818.77	272.86
29	H5	8730	259.54	907.3	285.7
29	H5	8730	259.86	1000.4	300.91
29	H5	8730	260.18	1101.45	325.18
29	H5	8730	260.5	1206.88	339.2
29	H5	8730	260.81	1316.76	353.22
29	H5	8730	261.13	1430.12	360.11
29	H5	8730	261.45	1545.29	365.79
29	H5	8730	261.77	1662.25	371.48
29	H5	8730	262.09	1781.02	377.16
29	H5	8730	262.4	1901.56	382.84
29	H5	8730	262.72	2023.89	388.52
29	H5	8730	263.04	2148.03	394.4
29	H5	8730	263.36	2274.05	400.44
29	H5	8730	263.68	2402.18	407.67
29	H5	8730	264	2532.59	414.9
29	H5	8730	264.31	2665.29	422.13
29	H5	8730	264.63	2815.79	494.72
29	H5	8730	264.95	2973.77	501.4
29	H5	8730	265.27	3133.86	508.07
29	H5	8730	265.59	3296.05	514.75
29	H5	8730	265.9	3460.36	521.43
29	H5	8730	266.22	3626.77	528.1
29	H5	8730	266.54	3795.29	534.78
